job,website,company,salary
实习生/应届生直招（JAVA/html5),http://company.zhaopin.com/CZ475274180.htm,无锡极客信息技术有限公司,4001-6000
Java软件开发工程师,http://company.zhaopin.com/CC477361780.htm,苏州纽奥德软件科技开发有限公司,4001-6000
Java软件开发实习生 薪资5K+,http://company.zhaopin.com/CZ475274180.htm,无锡极客信息技术有限公司,6001-8000
java开发实习生+五险一金,http://company.zhaopin.com/CC451297433.htm,南京中卓软件有限公司,4001-6000
Java实习生,http://company.zhaopin.com/CC477361780.htm,苏州纽奥德软件科技开发有限公司,4001-6000
IT学徒（PHP、JAVA、web前端、）,http://company.zhaopin.com/CZ475274180.htm,无锡极客信息技术有限公司,4001-6000
java开发工程师,http://special.zhaopin.com/pagepublish/18387752/index.html,无锡易视腾科技有限公司北京分公司,10001-15000
Java后台开发工程师,http://company.zhaopin.com/CC372696312.htm,无锡汉咏科技股份有限公司,8001-10000
JAVA研发工程师,http://company.zhaopin.com/CC578179520.htm,无锡市同步电子科技有限公司,6000-9000
JAVA开发人员,http://special.zhaopin.com/wh/2010/geostar091913,武大吉奥信息技术有限公司,8001-10000
JAVA项目经理(对日/国内/欧美）,http://company.zhaopin.com/CC621497981.htm,河南八六三软件股份有限公司,10000-18000
应届生初级软件工程师java实习岗,http://company.zhaopin.com/CC579751685.htm,南京赛博软件有限公司,3000-5000
Java高级软件开发工程师（无锡）,http://company.zhaopin.com/%E8%89%BE%E6%99%AE%E5%B7%A5%E5%8D%8E%E7%A7%91%E6%8A%80%28%E6%AD%A6%E6%B1%89%29%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC490803328.htm,艾普工华科技(武汉)有限公司,10000-15000
高级Java开发经理(无锡),http://company.zhaopin.com/CZ184427120.htm,华夏视清数字技术(北京)有限公司,6001-8000
java软件工程师,http://company.zhaopin.com/CC579751685.htm,南京赛博软件有限公司,3000-5000
初级JAVA开发工程师,http://special.zhaopin.com/pagepublish/43687291/index.html,无锡雅座在线科技发展有限公司,1000元以下
Java开发工程师（无锡）,http://company.zhaopin.com/CC120205182.htm,曙光信息产业（北京）有限公司,6000-10000
名企直招/软件开发（h5/JAVA/Android,http://company.zhaopin.com/CZ475274180.htm,无锡极客信息技术有限公司,6001-8000
Java中级开发工程师,http://company.zhaopin.com/%E9%83%91%E5%B7%9E%E8%BD%AF%E9%80%9A%E5%90%88%E5%8A%9B%E8%AE%A1%E7%AE%97%E6%9C%BA%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC221909525.htm,郑州软通合力计算机技术有限公司,6001-8000
JAVA工程师,http://company.zhaopin.com/CC580948726.htm,无锡冠云信息科技有限公司,5000-10000
Java开发工程师,http://special.zhaopin.com/2017/wx/zkxj030646/index_1.html,中科芯集成电路股份有限公司,8000-15000
Java中级工程师（saas行业有餐补交补）,http://company.zhaopin.com/CC333371734.htm,上海喔趣信息科技有限公司,6000-12000
软件开发工程师java,http://company.zhaopin.com/CZ131652640.htm,恩梯梯数据(中国)信息技术有限公司,5000-10000
java开发工程师,http://company.zhaopin.com/CC204009213.htm,无锡市人力资源市场,8000-15000
对日Java软件工程师,http://company.zhaopin.com/%E5%B8%B8%E7%86%9F%E5%B8%82%E7%BB%B4%E7%BD%97%E8%BD%AF%E4%BB%B6%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC263132912.htm,维罗软件技术有限公司,10001-15000
java软件开发工程师,http://company.zhaopin.com/CC131577573.htm,无锡新敏通网络技术有限公司,8001-10000
java工程师,http://special.zhaopin.com/pagepublish/19691181/index.html,北京腾信软创科技股份有限公司,10001-15000
JAVA程序员(无锡),http://company.zhaopin.com/CZ184427120.htm,华夏视清数字技术(北京)有限公司,5000-8000
java软件工程师,http://company.zhaopin.com/CC585978223.htm,无锡天下网商电子商务发展有限公司,6000-10000
物流转IT行业(JAVA、软件测试方向),http://company.zhaopin.com/P4/CC1335/8953/CC133589533.htm,江苏奥尼科技有限公司,4001-6000
java开发工程师,http://company.zhaopin.com/CC253830187.htm,江苏汉德天坤数字技术有限公司,6000-12000
Java软件工程师（无锡）,http://company.zhaopin.com/CZ242400010.htm,大连优尼特科技有限公司,8000-16000
计算机Java初级程序员（无锡）,http://company.zhaopin.com/CC579751685.htm,南京赛博软件有限公司,4001-6000
java软件开发实习生/助理+高薪转正,http://company.zhaopin.com/CC579751685.htm,南京赛博软件有限公司,4001-6000
Java开发工程师,http://special.zhaopin.com/wx/2015/11087/hdjt041521/,红豆集团,6001-8000
JAVA开发工程师,http://company.zhaopin.com/CC431479986.htm,郑州科瑞思拓软件科技有限公司无锡分公司,8001-10000
Java/Android软件开发工程师,http://special.zhaopin.com/fz/2015/fxd041437,新大陆科技集团有限公司,8001-10000
Java高级开发工程师,http://company.zhaopin.com/CZ723534780.htm,无锡全控信息数据服务有限公司,7000-12000
Java研发工程师,http://company.zhaopin.com/CZ275764380.htm,无锡雅索软件技术服务有限公司,5000-8000
java开发工程师,http://company.zhaopin.com/CC579751685.htm,南京赛博软件有限公司,8001-10000
高级java开发工程师,http://company.zhaopin.com/CC633142422.htm,朗新科技股份有限公司,10001-15000
java软件测试开发实习生+五险一金好福利,http://company.zhaopin.com/CC578850888.htm,苏州鑫码特软件科技开发有限公司,6001-8000
Java运维技术助理 双休+待遇好,http://special.zhaopin.com/2016/sz/11025/szsw042162,苏州市威思登软件科技开发有限公司,4001-6000
JAVA开发工程师,http://company.zhaopin.com/%E6%97%A0%E9%94%A1%E5%A4%A9%E8%84%89%E8%81%9A%E6%BA%90%E4%BC%A0%E5%AA%92%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC271876410.htm,无锡天脉聚源传媒科技有限公司,6000-10000
JAVA开发工程师,http://company.zhaopin.com/CC624146723.htm,江苏易君财富管理有限公司,10000-15000
ERP工程师 –ERP外围Java Web BPM开发,http://company.zhaopin.com/CC204009213.htm,无锡市人力资源市场,6001-8000
中级Java工程师,http://company.zhaopin.com/P4/CC1205/6533/CC120565338.htm,明亚保险经纪股份有限公司,8001-10000
JAVA开发工程师,http://company.zhaopin.com/CZ447103120.htm,山东有果网络科技有限公司,10000-17000
Java服务器开发工程师,http://company.zhaopin.com/CC576186384.htm,上海舒置科技有限公司,12000-20000
江苏对日java,http://company.zhaopin.com/CZ282232930.htm,郑州超预企服企业管理咨询有限公司,15001-20000
Java后端架构师,http://special.zhaopin.com/pagepublish/50688392/index.html,江苏德赢软件科技有限公司,10000-20000
JAVA高级工程师,http://company.zhaopin.com/P2/CC2186/6151/CC218661515.htm,江苏尚博信息科技有限公司,10001-15000
互联网工程师(java/c++/web/PHP/ios/安卓),http://special.zhaopin.com/pagepublish/37194068/index.html,优驰软件科技无锡有限公司,4001-6000
Java后端开发工程师专员 8K 五险一金 无锡,http://company.zhaopin.com/CZ607558480.htm,无锡食物链互联网信息服务有限公司,6001-8000
JAVA开发工程师（对日/国内/欧美）,http://company.zhaopin.com/CC621497981.htm,河南八六三软件股份有限公司,6000-10000
java后端架构师,http://company.zhaopin.com/%E6%B1%9F%E8%8B%8F%E7%A8%8E%E8%BD%AF%E8%BD%AF%E4%BB%B6%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC444501627.htm,江苏税软软件科技有限公司,8000-12000
高级Java开发工程师,http://company.zhaopin.com/P4/CC1205/6533/CC120565338.htm,明亚保险经纪股份有限公司,10001-15000
软件开发工程师（C#/JAVA）,http://company.zhaopin.com/CC504878738.htm,南京力众企业管理咨询有限公司,8001-10000
Java开发,http://company.zhaopin.com/CZ445580810.htm,江苏巡天网络科技有限公司,6001-8000
对日java软件工程师,http://company.zhaopin.com/CC469905824.htm,江苏物合智联科技有限公司,4001-6000
java开发工程师,http://special.zhaopin.com/pagepublish/33214738/index.html,江苏和亿智能科技有限公司,8000-10000
Java Engineer(无锡),http://company.zhaopin.com/%E6%98%93%E4%BF%9D%E7%BD%91%E7%BB%9C%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC000427532.htm,易保网络技术有限公司,8001-10000
Java开发工程师,http://company.zhaopin.com/CC376799421.htm,无锡安真通科技有限公司,7000-12000
java后台开发工程师,http://company.zhaopin.com/CC372696312.htm,无锡汉咏科技股份有限公司,8000-15000
初级java软件工程师,http://company.zhaopin.com/CC568785725.htm,无锡慧方科技有限公司,4000-8000
高薪Java软件开发/软件测试（可实习）,http://special.zhaopin.com/pagepublish/42046681/index.html,无锡达内科技有限公司,4001-6000
应用软件工程师（JAVA）,http://company.zhaopin.com/CC580993624.htm,天津中兴智联科技有限公司,6000-10000
数控/机电转行java开发助理/双休/带薪实习,http://special.zhaopin.com/pagepublish/42046681/index.html,无锡达内科技有限公司,4001-6000
地铁口 javat软件开发助理java程序员,http://special.zhaopin.com/2016/sz/11025/szsw042162,苏州市威思登软件科技开发有限公司,4001-6000
中高级java工程师,http://special.zhaopin.com/pagepublish/43687291/index.html,无锡雅座在线科技发展有限公司,10000-20000
急聘Java开发（可培养）,http://special.zhaopin.com/pagepublish/42046681/index.html,无锡达内科技有限公司,4001-6000
Java实习生(可应届),http://company.zhaopin.com/CC477361780.htm,苏州纽奥德软件科技开发有限公司,4001-6000
JAVA实习初级,http://company.zhaopin.com/CC477361780.htm,苏州纽奥德软件科技开发有限公司,4001-6000
java实习生,http://company.zhaopin.com/CC477361780.htm,苏州纽奥德软件科技开发有限公司,4001-6000
初级JAVA实习,http://company.zhaopin.com/CC477361780.htm,苏州纽奥德软件科技开发有限公司,4001-6000
Java实习开发工程师,http://company.zhaopin.com/CC477361780.htm,苏州纽奥德软件科技开发有限公司,4001-6000
Java应届生双休,http://company.zhaopin.com/CC477361780.htm,苏州纽奥德软件科技开发有限公司,4001-6000
(无经验可学徒）Java实习生/java开发/java程序员(双休),http://special.zhaopin.com/pagepublish/42046681/index.html,无锡达内科技有限公司,4001-6000
java开发实习生/java软件开发学徒,http://special.zhaopin.com/pagepublish/42046681/index.html,无锡达内科技有限公司,4001-6000
高薪+双休 IT互联网Java软件技术,http://company.zhaopin.com/CC578850888.htm,苏州鑫码特软件科技开发有限公司,4001-6000
Java程序员0基础,http://company.zhaopin.com/CC477361780.htm,苏州纽奥德软件科技开发有限公司,4001-6000
JAVA软件工程师（无锡）,http://company.zhaopin.com/CC578179520.htm,无锡市同步电子科技有限公司,4001-6000
JAVA软件工程师,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E7%BB%9B%E9%97%A8%E9%80%9A%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC426773328.htm,南京绛门信息科技股份有限公司,6000-12000
java架构师（可实习）,http://company.zhaopin.com/CZ633064630.htm,无锡威泰朗信息技术有限公司,6001-8000
java软件工程师,http://company.zhaopin.com/CZ633064630.htm,无锡威泰朗信息技术有限公司,6001-8000
C#/JAVA开发（江阴）,http://company.zhaopin.com/CC504878738.htm,南京力众企业管理咨询有限公司,8001-10000
Java讲师,http://company.zhaopin.com/P1/CC1479/9200/CC147992004.htm,北京师大安博教育科技有限责任公司,15001-20000
高级Java工程师 （无锡）,http://company.zhaopin.com/%E6%98%93%E4%BF%9D%E7%BD%91%E7%BB%9C%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC000427532.htm,易保网络技术有限公司,10001-15000
基层JAVA程序员助理/实习生,http://special.zhaopin.com/pagepublish/42046681/index.html,无锡达内科技有限公司,4001-6000
java/net/PHP/c++/web工程师学徒+奖金,http://special.zhaopin.com/pagepublish/42046681/index.html,无锡达内科技有限公司,4001-6000
应届生职位（C++软件开发、java开发）,http://company.zhaopin.com/CC274212189.htm,无锡达内科技有限公司第一分公司,4001-6000
初级Java开发实习生/双休,http://company.zhaopin.com/CC274212189.htm,无锡达内科技有限公司第一分公司,4001-6000
高级JAVA开发经理(无锡),http://company.zhaopin.com/CZ184427120.htm,华夏视清数字技术(北京)有限公司,12000-15000
java高级开发工程师,http://company.zhaopin.com/CZ275764380.htm,无锡雅索软件技术服务有限公司,8000-12000
二、JAVA微服务架构师,http://special.zhaopin.com/pagepublish/22903972/index.html,中科怡海高新技术发展江苏股份公司,10000-15000
JAVA开发经理/开发主管（5年以上经验）,http://company.zhaopin.com/CZ335372630.htm,江苏米孚致远物联科技有限公司,10001-15000
java高级工程师,http://company.zhaopin.com/CC154258215.htm,驰耐得投资控股有限公司,10001-15000
JAVA高级开发工程师,http://special.zhaopin.com/hz/2011/dahua121374/jobs-hz.htm,浙江大华技术股份有限公司,面议
JAVA开发工程师,http://company.zhaopin.com/CC420579985.htm,达孜帆软软件有限公司,10000-20000
java高级讲师,http://company.zhaopin.com/CC413029934.htm,无锡艾盈科技有限公司,8001-10000
Java讲师（江阴）,http://company.zhaopin.com/P2/CC3388/9231/CC338892311.htm,无锡市中智职业培训学校,6001-8000
java开发工程师,http://company.zhaopin.com/CZ339172980.htm,江苏圣民医疗科技有限公司,8001-10000
JAVA工程师,http://company.zhaopin.com/CC327764734.htm,无锡市新信元科技有限公司,8000-15000
JavaScript Web开发工程师,http://company.zhaopin.com/CZ436466230.htm,全景求是管理顾问(北京)有限公司太原分公司,8000-12000
JAVA 软件工程师,http://company.zhaopin.com/CC576476120.htm,贝纳德科技(大连)有限公司,8001-10000
JAVA开发&技术支持工程师,http://company.zhaopin.com/P2/CC3258/7761/CC325877615.htm,永中软件股份有限公司,6000-8000
中级开发工程师java,http://company.zhaopin.com/CZ454238820.htm,江苏新世纪信息科技有限公司,5000-8000
Java开发工程师,http://company.zhaopin.com/CC327764734.htm,无锡市新信元科技有限公司,7000-14000
java 开发工程师,http://company.zhaopin.com/CC559222523.htm,苏州朗开医疗技术有限公司,4001-6000
Java web开发工程师,http://company.zhaopin.com/CC690600523.htm,上海安翰医疗技术有限公司,6000-10000
java开发工程师,http://company.zhaopin.com/%E6%97%A0%E9%94%A1%E5%A4%A9%E4%BB%BB%E7%94%B5%E5%AD%90%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC147502692.htm,无锡天任电子有限公司,6000-10000
java中级开发工程师,http://company.zhaopin.com/CZ385690520.htm,无锡扬晟科技股份有限公司,6000-10000
java初级开发工程师,http://company.zhaopin.com/CZ385690520.htm,无锡扬晟科技股份有限公司,4000-8000
java开发工程师,http://company.zhaopin.com/CZ647219530.htm,江苏汉软工业智能技术有限公司,4000-8000
java软件开发工程师,http://company.zhaopin.com/CZ494179780.htm,江苏彰旗物联网科技有限公司,6000-10000
JAVA开发高级工程师（高级）,http://company.zhaopin.com/CC335445037.htm,北京宇天恒瑞科技发展有限公司成都分公司,10001-15000
java开发工程师(五险一金+高薪）,http://company.zhaopin.com/%E5%B9%BF%E5%B7%9E%E9%83%BD%E5%B8%82%E5%9C%88%E7%BD%91%E7%BB%9C%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC301592527.htm,广州都市圈网络科技有限公司,6001-8000
Java开发工程师,http://company.zhaopin.com/%E9%83%91%E5%B7%9E%E8%BD%AF%E9%80%9A%E5%90%88%E5%8A%9B%E8%AE%A1%E7%AE%97%E6%9C%BA%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC221909525.htm,郑州软通合力计算机技术有限公司,8001-10000
Java软件工程师,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E5%90%89%E8%BF%90%E8%BD%AF%E4%BB%B6%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC353770614.htm,上海吉运软件技术有限公司,5000-10000
java软件工程师,http://company.zhaopin.com/CZ000439050.htm,无锡市德科立光电子技术有限公司,8000-12000
Java开发工程师,http://company.zhaopin.com/CC687278328.htm,江苏米果教育科技有限公司,8001-10000
java开发工程师,http://company.zhaopin.com/CZ580065830.htm,无锡亿开元科技有限公司,4000-8000
java开发,http://special.zhaopin.com/pagepublish/19420111/index.html,江苏长宏邮电设备实业有限公司,4000-8000
java软件开发工程师,http://company.zhaopin.com/CC144308677.htm,南京瑞玥科技有限公司,3000-4500
JAVA开发人员,http://company.zhaopin.com/P2/CC3895/2951/CC389529512.htm,江苏意源科技有限公司,6000-10000
java开发工程师,http://company.zhaopin.com/CZ335372630.htm,江苏米孚致远物联科技有限公司,6001-8000
java开发工程师,http://special.zhaopin.com/pagepublish/37502931/index.html,无锡晔讯英智科技有限公司,6000-8000
初中级java开发工程师,http://special.zhaopin.com/pagepublish/37502931/index.html,无锡晔讯英智科技有限公司,6001-8000
Java软件开发工程师,http://company.zhaopin.com/CC566643081.htm,无锡挚达出行科技有限公司,6001-8000
JAVA开发工程师,http://company.zhaopin.com/CC561833228.htm,无锡人才市场有限公司,7000-10000
Java软件开发工程师,http://company.zhaopin.com/CC470818618.htm,无锡中科光电技术有限公司,6000-10000
C03JAVA开发工程师,http://special.zhaopin.com/pagepublish/22903972/index.html,中科怡海高新技术发展江苏股份公司,6001-8000
初级Java开发工程师,http://company.zhaopin.com/CC413029934.htm,无锡艾盈科技有限公司,4001-6000
Java大数据开发助理/实习生,http://company.zhaopin.com/CC413029934.htm,无锡艾盈科技有限公司,2001-4000
java开发工程师,http://company.zhaopin.com/CC644735524.htm,无锡智道安盈科技有限公司,8000-15000
Java开发工程师,http://company.zhaopin.com/CC625466427.htm,无锡开云信息技术有限公司,8001-10000
java软件工程师,http://company.zhaopin.com/CZ494179780.htm,江苏彰旗物联网科技有限公司,4000-8000
java高级开发工程师,http://company.zhaopin.com/CC442187729.htm,无锡市洲豪物联科技有限公司,6001-8000
JAVA工程师,http://company.zhaopin.com/%E6%97%A0%E9%94%A1%E4%B9%90%E4%B9%8E%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC445888213.htm,无锡乐乎科技有限公司,4001-6000
java开发工程师,http://company.zhaopin.com/CZ331504110.htm,上海东方通泰软件科技有限公司,8000-12000
java工程师（代招聘——济通智慧）,http://company.zhaopin.com/CC463561115.htm,无锡新区领航创业投资有限公司,10001-15000
初级Java研发工程师,http://company.zhaopin.com/CC345476483.htm,无锡恰途网络科技有限公司,4000-7000
java工程师,http://company.zhaopin.com/CZ335372630.htm,江苏米孚致远物联科技有限公司,8001-10000
Java软件开发实习生,http://company.zhaopin.com/CC582457785.htm,南京博谷软件有限公司,4001-6000
软件开发工程师（Java）,http://company.zhaopin.com/CC450778589.htm,无锡蓝博湾信息技术有限公司,5000-10000
JAVA服务器端开发工程师,http://company.zhaopin.com/CC199449125.htm,无锡兰霖网络科技有限公司,6000-12000
高级java开发工程师（高薪）,http://company.zhaopin.com/%E5%B9%BF%E5%B7%9E%E9%83%BD%E5%B8%82%E5%9C%88%E7%BD%91%E7%BB%9C%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC301592527.htm,广州都市圈网络科技有限公司,8001-10000
高级java工程师,http://special.zhaopin.com/pagepublish/28111781/index.html,北京慧博云通科技股份有限公司,12000-16000
中级Java开发工程师,http://company.zhaopin.com/CC459481487.htm,无锡晶安智慧科技有限公司,5000-10000
软件开发（JAVA、C/C++、Salesforce）,http://company.zhaopin.com/CZ645926280.htm,ビズコネクト株式会社,12000-24000
java软件工程师,http://company.zhaopin.com/CZ502371620.htm,江苏中科西北星信息科技有限公司,6001-8000
java开发工程师,http://company.zhaopin.com/CZ422801710.htm,山东飞银智能科技有限公司,8001-10000
JAVA软件工程师,http://special.zhaopin.com/pagepublish/29219238/index.html,宁波兆葳信息技术有限公司无锡办事处,5000-10000
JAVA开发工程师（中级）,http://company.zhaopin.com/CC335445037.htm,北京宇天恒瑞科技发展有限公司成都分公司,8001-10000
JAVA工程师（偏前端）,http://special.zhaopin.com/pagepublish/30233721/index.html,无锡正元信息科技有限公司,6000-9000
java开发工程师/java软件工程师,http://company.zhaopin.com/CC647692226.htm,无锡超正软件有限公司,6000-12000
java中级软件工程师,http://company.zhaopin.com/CC144308677.htm,南京瑞玥科技有限公司,4001-6000
高级java软件工程师[无锡-滨湖区],http://company.zhaopin.com/CC568785725.htm,无锡慧方科技有限公司,9000-18000
java后台架构师,http://company.zhaopin.com/CC372696312.htm,无锡汉咏科技股份有限公司,8000-15000
中级java开发工程师,http://company.zhaopin.com/CC413029934.htm,无锡艾盈科技有限公司,8001-10000
java工程师,http://company.zhaopin.com/%E7%88%B1%E5%BD%BC%E5%BE%97%E6%B4%BB%E5%8A%9B%E4%BF%A1%E6%81%AF%E5%92%A8%E8%AF%A2%EF%BC%88%E5%8C%97%E4%BA%AC%EF%BC%89%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC351574915.htm,江苏慧眼数据科技股份有限公司,10001-15000
java开发工程师,http://company.zhaopin.com/CC261561884.htm,迪锐克斯座椅(江阴)有限公司,6000-10000
JAVA开发工程师,http://company.zhaopin.com/CC556384328.htm,无锡一米网络有限公司,8001-10000
Java开发工程师（高级）,http://special.zhaopin.com/pagepublish/37502931/index.html,无锡晔讯英智科技有限公司,10001-15000
java项目经理,http://company.zhaopin.com/CC345476483.htm,无锡恰途网络科技有限公司,8000-15000
Java开发工程师,http://company.zhaopin.com/%E5%8C%97%E4%BA%AC%E5%B8%82%E8%BD%AF%E9%80%9A%E5%90%88%E5%8A%9B%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC543237529.htm,北京市软通合力信息技术有限公司,7000-10000
Java初级工程师实习岗,http://special.zhaopin.com/pagepublish/45449473/index.html,南京欧米伽网络科技有限公司,4001-6000
Java中级开发工程师,http://company.zhaopin.com/%E9%83%91%E5%B7%9E%E8%BD%AF%E9%80%9A%E5%90%88%E5%8A%9B%E8%AE%A1%E7%AE%97%E6%9C%BA%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC221909525.htm,郑州软通合力计算机技术有限公司,6000-9000
JAVA后端开发工程师,http://company.zhaopin.com/CC415553186.htm,无锡出类信息科技发展有限公司,8000-15000
JAVA软件工程师,http://special.zhaopin.com/pagepublish/29219238/index.html,宁波兆葳信息技术有限公司无锡办事处,6001-8000
Java研发工程师,http://company.zhaopin.com/CC514838628.htm,江苏云知智能科技有限公司,4000-8000
java软件开发工程师,http://company.zhaopin.com/CC625466427.htm,无锡开云信息技术有限公司,5000-6500
Java软件开发工程师（无锡）,http://company.zhaopin.com/%E8%89%BE%E6%99%AE%E5%B7%A5%E5%8D%8E%E7%A7%91%E6%8A%80%28%E6%AD%A6%E6%B1%89%29%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC490803328.htm,艾普工华科技(武汉)有限公司,8000-13000
java软件工程师,http://company.zhaopin.com/CC675120623.htm,无锡指尖传媒科技有限公司,5000-8000
java高级软件工程师,http://company.zhaopin.com/CC144308677.htm,南京瑞玥科技有限公司,6000-8000
JAVA开发工程师,http://company.zhaopin.com/CC537111722.htm,无锡中科智远科技有限公司,6001-8000
高级JAVA开发工程师,http://company.zhaopin.com/CZ423307680.htm,江苏彼得潘实业有限公司,10000-12000
JAVA软件工程师（后台方向）,http://special.zhaopin.com/pagepublish/63686532/index.html,江苏美正生物科技有限公司,8000-12000
java开发工程师,http://company.zhaopin.com/CC325484682.htm,江苏恒云太信息科技有限公司,15001-20000
Java工程师,http://company.zhaopin.com/CC154258215.htm,驰耐得投资控股有限公司,8001-10000
高级Java开发工程师,http://company.zhaopin.com/CC459481487.htm,无锡晶安智慧科技有限公司,10001-15000
java高级开发工程师,http://company.zhaopin.com/CZ385690520.htm,无锡扬晟科技股份有限公司,10001-15000
JAVA软件工程师,http://company.zhaopin.com/CC442187729.htm,无锡市洲豪物联科技有限公司,6001-8000
高级Java研发工程师,http://company.zhaopin.com/CC566643081.htm,无锡挚达出行科技有限公司,10001-15000
高级java开发工程师,http://company.zhaopin.com/CZ621414620.htm,无锡思拓汇众信息技术有限公司,15001-20000
Java工程师,http://company.zhaopin.com/CC675120623.htm,无锡指尖传媒科技有限公司,7000-10000
JAVA开发工程,http://company.zhaopin.com/CZ445580810.htm,江苏巡天网络科技有限公司,4000-8000
JAVA软件开发工程师,http://company.zhaopin.com/CC415553186.htm,无锡出类信息科技发展有限公司,6000-10000
java软件工程师,http://company.zhaopin.com/CC557172626.htm,无锡中铠信息咨询服务有限公司,5000-8000
JAVA后端开发人员,http://company.zhaopin.com/CC298250736.htm,上海外服无锡人力资源服务有限公司,6000-10000
Java开发工程师（2018校招）,http://company.zhaopin.com/CC633142422.htm,朗新科技股份有限公司,5000-10000
初级java开发工程师,http://company.zhaopin.com/CC633142422.htm,朗新科技股份有限公司,4000-8000
Java开发工程师,http://company.zhaopin.com/CC633142422.htm,朗新科技股份有限公司,6000-10000
"赴日EBS,SAP，JAVA，C#软件工程师",http://company.zhaopin.com/CZ442016680.htm,信展株式会社,15000-30000
JAVA高级软件开发工程师,http://company.zhaopin.com/CC313285982.htm,江苏中科羿链通信技术有限公司,10001-15000
赴日JAVA人才（最高60万日元+各种补贴）,http://company.zhaopin.com/CZ442016680.htm,信展株式会社,15000-30000
赴日软件工程师 JAVA/.NET/PG/SE,http://company.zhaopin.com/CZ810100020.htm,大连翼速科技有限公司,30001-50000
java工程师,http://company.zhaopin.com/CC584879822.htm,南京万宏测控技术有限公司,6000-10000
资深Java工程师,http://company.zhaopin.com/%E7%88%B1%E5%BD%BC%E5%BE%97%E6%B4%BB%E5%8A%9B%E4%BF%A1%E6%81%AF%E5%92%A8%E8%AF%A2%EF%BC%88%E5%8C%97%E4%BA%AC%EF%BC%89%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC351574915.htm,江苏慧眼数据科技股份有限公司,12000-18000
Java架构师,http://company.zhaopin.com/CZ633065280.htm,无锡诺威拓信息技术有限公司,6001-8000
高级Java工程师,http://company.zhaopin.com/CC572993025.htm,上海比孚信息科技有限公司,15001-20000
Java实习生/IBM项目储备（接收应届生）,http://company.zhaopin.com/CC413029934.htm,无锡艾盈科技有限公司,2001-4000
高级java软件工程师,http://company.zhaopin.com/CC572993025.htm,上海比孚信息科技有限公司,15001-20000
Java后端开发工程师专家 12K 五险一金 无锡,http://company.zhaopin.com/CZ607558480.htm,无锡食物链互联网信息服务有限公司,10000-12000
java讲师,http://company.zhaopin.com/CC272125716.htm,成都智畅信息科技发展有限公司,10001-15000
java工程师,http://company.zhaopin.com/CZ439399030.htm,秦皇岛市共享科技发展有限公司,6001-8000
JAVA软件工程师,http://company.zhaopin.com/CC698756128.htm,无锡慧银信息科技有限公司,4500-9000
LX-D005 JAVA开发工程师,http://company.zhaopin.com/CC562832627.htm,朗新一诺（苏州）信息科技有限公司,5000-10000
LX-D006 JAVA前端开发工程师,http://company.zhaopin.com/CC562832627.htm,朗新一诺（苏州）信息科技有限公司,5000-8000
JAVA开发工程师,http://special.zhaopin.com/pagepublish/41011771/index.html,上海泰仕达人力资源有限公司,15001-20000
LXD010高级JAVA工程师,http://company.zhaopin.com/CC562832627.htm,朗新一诺（苏州）信息科技有限公司,8000-15000
java开发工程师,http://company.zhaopin.com/CZ486736630.htm,江苏联信信息科技有限公司,10001-15000
Java实习生,http://company.zhaopin.com/CZ738802180.htm,江苏决策树信息服务有限公司,2200-3000
LXD010高级JAVA工程师,http://company.zhaopin.com/CC562832627.htm,朗新一诺（苏州）信息科技有限公司,10000-20000
java项目经理,http://company.zhaopin.com/CZ486736630.htm,江苏联信信息科技有限公司,15001-20000
