job,website,company,salary
Server Programmer 游戏服务器端程序员,http://special.zhaopin.com/sh/2008/yubi081517/jo.htm,Ubisoft Shanghai Studio,10001-15000
Network Programmer(Client) 网络程序员,http://special.zhaopin.com/sh/2008/yubi081517/jo.htm,Ubisoft Shanghai Studio,15000-30000
Java程序员（五险一金）,http://company.zhaopin.com/CC618654037.htm,上海芒橙网络科技有限公司,4001-6000
JAVA高级程序员,http://company.zhaopin.com/CZ737490880.htm,上海世途信息科技有限公司,10000-20000
高薪Java程序员,http://company.zhaopin.com/CC618654037.htm,上海芒橙网络科技有限公司,4001-6000
量化交易程序员,http://company.zhaopin.com/CZ476867680.htm,上海清蓝投资管理有限公司,10000-12000
程序员,http://company.zhaopin.com/P3/CC1983/8172/CC198381728.htm,上海泛思信息科技有限公司,6001-8000
初级程序员（Android）,http://company.zhaopin.com/CC472053031.htm,大连摩比维迪视频系统有限公司上海分公司,3500-6500
.Net程序员,http://company.zhaopin.com/CC133575536.htm,UPS China,8001-10000
SAS程序员,http://company.zhaopin.com/%E5%8C%97%E4%BA%AC%E6%B5%B7%E9%87%91%E6%A0%BC%E5%8C%BB%E8%8D%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC262631418.htm,北京海金格医药科技股份有限公司,6000-10000
初级SAS程序员,http://special.zhaopin.com/zz/2013/puren122771,辅仁药业集团有限公司,4001-6000
手游C++服务端资深程序员,http://company.zhaopin.com/CZ729550680.htm,上海悦游网络信息科技股份有限公司,20000-25000
Tools Programmer 游戏工具开发程序员,http://special.zhaopin.com/sh/2008/yubi081517/jo.htm,Ubisoft Shanghai Studio,10000-20000
C++程序员,http://special.zhaopin.com/2016/sh/11107/shzr111885,上海茁云科技服务有限公司,4001-6000
高级AS3客户端程序员 （游戏开发）,http://company.zhaopin.com/CC385313784.htm,上海极意数码科技有限公司,13000-20000
.NET高级程序员,http://company.zhaopin.com/CC452776634.htm,上海摩彼智能科技有限公司,7000-12000
Android程序员,http://special.zhaopin.com/sh/2014/11008/hj090937,上海欢居信息技术有限公司,8000-12000
php程序员,http://company.zhaopin.com/CZ344671030.htm,速域(上海)资产管理股份有限公司,8001-10000
服务器程序员,http://company.zhaopin.com/CC368961881.htm,天津祥游科技有限公司,15001-20000
Android高级程序员,http://company.zhaopin.com/CC477504739.htm,上海策良信息技术有限公司,20000-25000
cocos客户端程序员,http://company.zhaopin.com/CC655655121.htm,无锡创游网络科技有限公司,15001-20000
php程序员网站开发编辑,http://company.zhaopin.com/CZ739574080.htm,上海博翰轴承有限公司,6000-10000
网站开发程序员可培养（.NET/PHP/JAVA,http://company.zhaopin.com/CZ251762430.htm,厉善信息科技(上海)有限公司,6001-8000
医疗程序员,http://company.zhaopin.com/CC649842136.htm,上海菁诚医疗科技有限公司,6001-8000
Rendering Programmer（图形渲染程序员）,http://special.zhaopin.com/sh/2008/yubi081517/jo.htm,Ubisoft Shanghai Studio,15001-20000
PHP程序员招聘,http://company.zhaopin.com/CZ455920320.htm,上海一康康复医院股份有限公司,8000-12000
技术支持工程师 C++程序员,http://company.zhaopin.com/CZ287352810.htm,北京三宝兴业视觉技术有限公司,10001-15000
ABAP程序员,http://company.zhaopin.com/CC532876927.htm,上海江菱机电有限公司,5000-8000
PHP程序员,http://company.zhaopin.com/CZ377047220.htm,上海圣乐医院投资管理有限公司,6001-8000
SAS程序员实习生,http://company.zhaopin.com/CZ610514680.htm,上海百利佳生医药科技有限公司,2001-4000
初级PHP程序员,http://company.zhaopin.com/CZ441394920.htm,上海诺耳信息技术有限公司,5000-10000
SMT程序员,http://company.zhaopin.com/P2/CC2602/9481/CC260294810.htm,上海威强电工业电脑有限公司,4001-6000
诚聘程序员WEB 大专本科生,http://special.zhaopin.com/2016/sh/11107/shzr111885,上海茁云科技服务有限公司,4001-6000
.net程序员实习生福利待遇好,http://company.zhaopin.com/CC649818985.htm,璐洲(上海)计算机信息技术工程有限公司,4001-6000
LABVIEW软件程序员,http://company.zhaopin.com/CZ359460010.htm,上海金积电子有限公司,15001-20000
资深Nodejs程序员,http://company.zhaopin.com/CC184468519.htm,上海杰鸿信息科技有限公司,8000-15000
安卓程序员实习生,http://company.zhaopin.com/CZ148123390.htm,上海雷默广告有限公司,8001-10000
程序员移动开发,http://company.zhaopin.com/CZ593891520.htm,上海隆霆文化传播有限公司,6000-12000
程序员,http://company.zhaopin.com/CZ156705110.htm,上海远资信息技术有限公司,6001-8000
数据库管理/报告生产程序员(KWPO),http://company.zhaopin.com/CZ000545830.htm,央视市场研究股份有限公司,4000-5000
程序员前端开发,http://company.zhaopin.com/CZ593891520.htm,上海隆霆文化传播有限公司,6000-12000
网站开发程序员+双休,http://company.zhaopin.com/CC512775236.htm,大连聚佳信息技术有限公司上海分公司,3000-5500
初级PHP程序员,http://company.zhaopin.com/CZ721567280.htm,上海择彦网络科技有限公司,4001-6000
诚招软件测试程序员/五险一金/提成/包食宿,http://company.zhaopin.com/CZ721567280.htm,上海择彦网络科技有限公司,3000-5000
移动互联网开发程序员，可转正,http://company.zhaopin.com/CC422282532.htm,上海众软信息科技有限公司,4001-6000
WEB初级程序员+五险双休,http://company.zhaopin.com/CC512741335.htm,大连焱展信息技术有限公司上海分公司,2001-4000
上海日新-SAS程序员-工作地上海,http://company.zhaopin.com/P10/CC1210/2339/CC121023391.htm,北京创立科创医药技术开发有限公司,8000-15000
.net程序员+感兴趣者可尝试,http://company.zhaopin.com/CC472053031.htm,大连摩比维迪视频系统有限公司上海分公司,3500-6500
急招WEB前端程序员,http://company.zhaopin.com/CC618654037.htm,上海芒橙网络科技有限公司,4001-6000
Unity中级程序员,http://company.zhaopin.com/CC487373883.htm,上海盛戏网络科技有限公司,10000-20000
cocos2dx程序员,http://company.zhaopin.com/CZ722245080.htm,上海畅掌网络科技有限公司,20001-30000
python程序员,http://company.zhaopin.com/CC510728184.htm,上海嘉商通云财税科技有限公司,70001-100000
php高级工程师/网站开发程序员,http://company.zhaopin.com/CC351891414.htm,上海赢领眼镜有限公司,8000-16000
高级SAS程序员,http://special.zhaopin.com/zz/2013/puren122771,辅仁药业集团有限公司,6001-8000
php程序员后端开发 商城或平台经验优先,http://company.zhaopin.com/CZ739574080.htm,上海博翰轴承有限公司,8000-15000
Cocos2d-x程序员,http://company.zhaopin.com/CC569611922.htm,上海佰游网络科技有限公司,15001-20000
JAVA高级程序员（WEB方向）,http://company.zhaopin.com/CC664808536.htm,上海亲看慧智能科技有限公司,20001-30000
java程序员,http://company.zhaopin.com/CC480025320.htm,上海旌均信息技术有限公司,5000-7000
.Net开发程序员,http://company.zhaopin.com/CZ295782610.htm,上海丽正软件股份有限公司,5000-8000
.net（C#）程序员,http://company.zhaopin.com/CZ721115080.htm,上海财鲨网络科技有限公司,15000-20000
Unity客户端程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E7%B1%B3%E4%BB%81%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC514429627.htm,上海米仁科技有限公司,10000-20000
程序员,http://company.zhaopin.com/CZ284019280.htm,宁波珈禾整形专科医院有限公司,10000-15000
JAVA开发工程师/JAVA软件工程师/JAVA程序员,http://company.zhaopin.com/P5/CC1386/5164/CC138651644.htm,北京思诺博信息技术股份有限公司,6000-10000
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CC452770534.htm,上海日尤客网络技术有限公司,15500-21000
asp.net程序员,http://company.zhaopin.com/%E7%A7%91%E5%BF%85%E7%9D%BF%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%28%E4%B8%8A%E6%B5%B7%29%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC189869015.htm,科必睿信息技术(上海)有限公司,6000-8000
程序员(JAVA/COBOL/C/C++/C#/JSP/ORACLE等),http://company.zhaopin.com/CC000101286.htm,上海中和软件有限公司,5000-6000
PHP工程师/网站开发程序员,http://company.zhaopin.com/CC594706727.htm,上海网润软件开发有限公司,5000-10000
php程序员,http://company.zhaopin.com/CC157861411.htm,上海睦诚商务有限公司,6001-8000
.Net开发程序员,http://company.zhaopin.com/CZ295782610.htm,上海丽正软件股份有限公司,5000-8000
Cocos2d-x资深程序员,http://company.zhaopin.com/CC569611922.htm,上海佰游网络科技有限公司,15001-20000
php程序员,http://company.zhaopin.com/CZ313554430.htm,黑龙江资海网络科技集团股份有限公司上海分公司,6001-8000
PHP开发工程师/PHP开发程序员,http://company.zhaopin.com/P2/CC2536/2541/CC253625414.htm,上海企创信息科技有限公司,8001-10000
C++/Android/IOS 平台游戏/手游程序员,http://company.zhaopin.com/CZ600060230.htm,上海美驭数码科技有限公司,6001-8000
JAVA程序员（PG）（日语）,http://special.zhaopin.com/pagepublish/41029221/index.html,上海智爱信息技术有限公司,6001-8000
IT技术支持软件工程师程序员软件开发,http://company.zhaopin.com/CC692138226.htm,大连日协教育信息咨询有限公司,10001-15000
PHP程序员,http://special.zhaopin.com/sh/2011/bf070529/,百发(中国)投资有限公司,6001-8000
JAVA程序员,http://company.zhaopin.com/CC130772584.htm,上海罗泰信息技术有限公司,6000-10000
.NET开发程序员,http://company.zhaopin.com/CC130772584.htm,上海罗泰信息技术有限公司,5000-9000
C++程序员,http://company.zhaopin.com/CC277947189.htm,上海砺涵投资咨询有限公司,6001-8000
.net程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E5%90%89%E8%BF%90%E8%BD%AF%E4%BB%B6%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC353770614.htm,上海吉运软件技术有限公司,6000-10000
php程序员,http://company.zhaopin.com/CZ406780380.htm,上海良术医疗器械有限公司,6001-8000
图形引擎程序员,http://company.zhaopin.com/CC487373883.htm,上海盛戏网络科技有限公司,15000-20000
python/java高级程序员,http://company.zhaopin.com/CZ563099280.htm,上海铱芯信息科技有限公司,15001-20000
Cocos2d-x程序员,http://company.zhaopin.com/CC569611922.htm,上海佰游网络科技有限公司,15001-20000
软件研发/JavaScript/程序员/开发顾问,http://company.zhaopin.com/CC483807080.htm,上海百励祥通网络技术有限公司,15500-20500
php程序员,http://company.zhaopin.com/CZ727236980.htm,普源迅贸易(上海)有限公司,10000-15000
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CC483807080.htm,上海百励祥通网络技术有限公司,15500-21000
量化交易程序员 /量化工程师,http://company.zhaopin.com/CZ521148620.htm,上海凯石建筑装饰设计有限公司,10001-15000
游戏服务器端程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E7%B1%B3%E4%BB%81%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC514429627.htm,上海米仁科技有限公司,15001-20000
.net（C#）程序员,http://company.zhaopin.com/CZ721115080.htm,上海财鲨网络科技有限公司,15000-20000
中级AS3客户端程序员（游戏开发）,http://company.zhaopin.com/CC385313784.htm,上海极意数码科技有限公司,6000-12000
php开发工程师_php程序员,http://company.zhaopin.com/CC623579482.htm,梗澔智能科技(上海)有限公司,8001-10000
PHP 开发程序员,http://company.zhaopin.com/CZ618826520.htm,维世(上海)投资发展有限公司,8001-10000
C++程序员,http://company.zhaopin.com/CC403348880.htm,上海橡杉资产管理有限公司,10000-20000
C# .NET程序员,http://company.zhaopin.com/CZ895732430.htm,上海锆瑞技术设备有限公司,5000-10000
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CC452770534.htm,上海日尤客网络技术有限公司,16000-20500
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CC476936935.htm,上海博嘉科网络技术有限公司,15500-21000
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CC452770534.htm,上海日尤客网络技术有限公司,15500-21000
程序员,http://company.zhaopin.com/CZ284019280.htm,宁波珈禾整形专科医院有限公司,10000-15000
SDK程序员,http://company.zhaopin.com/CC543760986.htm,上海掌齐网络科技有限公司,12000-15000
JAVA软件开发工程师/程序员（实习生）,http://company.zhaopin.com/CZ457677420.htm,上海华一医疗器械科技有限公司,2001-4000
PHP程序员,http://company.zhaopin.com/CC452776634.htm,上海摩彼智能科技有限公司,6001-8000
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CC460029139.htm,上海晟锦祥贸易有限公司,16000-20500
Unity客户端程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E7%B1%B3%E4%BB%81%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC514429627.htm,上海米仁科技有限公司,10000-20000
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CC281947036.htm,上海楚承电子科技有限公司,15500-21000
.NET开发高级程序员,http://company.zhaopin.com/CZ295782610.htm,上海丽正软件股份有限公司,8000-10000
Java服务器程序员,http://special.zhaopin.com/pagepublish/12022551/index.html,上海皿鎏软件股份有限公司,15001-20000
精通php程序员,http://company.zhaopin.com/CC157861411.htm,上海睦诚商务有限公司,6001-8000
C#/ASP.net网站程序员,http://company.zhaopin.com/CC434006185.htm,上海翱赢文化传播有限公司,8001-10000
Unity游戏软件工程师/程序员,http://special.zhaopin.com/pagepublish/12022551/index.html,上海皿鎏软件股份有限公司,10001-15000
HTML5程序员,http://company.zhaopin.com/CZ590884920.htm,上海酷远物联网科技有限公司,7000-14000
PHP程序员二次开发,http://company.zhaopin.com/CZ406780380.htm,上海良术医疗器械有限公司,8001-10000
php程序员,http://company.zhaopin.com/CC157861411.htm,上海睦诚商务有限公司,4001-6000
软件研发/JavaScript/程序员/开发顾问,http://company.zhaopin.com/CZ480271880.htm,上海蛋塔网络科技有限公司,15500-20500
高级PHP开发工程师/程序员,http://company.zhaopin.com/CC581915424.htm,上海凯夏国际贸易有限公司,8001-10000
python程序员,http://company.zhaopin.com/CZ141162210.htm,凤瑞奇软件科技（上海）有限公司,6000-12000
PHP程序员,http://company.zhaopin.com/CC313435534.htm,上海越陌网络科技有限公司,8001-10000
IT程序员/软件工程师,http://company.zhaopin.com/P3/CC1956/9252/CC195692522.htm,上海旭诚知识产权代理有限公司,8000-15000
高级JAVA服务端程序员（游戏开发）,http://company.zhaopin.com/CC385313784.htm,上海极意数码科技有限公司,13000-20000
java程序员,http://company.zhaopin.com/CZ169301020.htm,上海易飞航空服务有限公司,6000-10000
PHP高级工程师/网站开发程序员,http://company.zhaopin.com/CC343904339.htm,朴言计算机(上海)有限公司,10001-15000
php程序员程序员,http://company.zhaopin.com/CZ814074580.htm,上海撷星信息技术有限公司,15001-20000
Unity程序员,http://company.zhaopin.com/CC336915682.htm,烟台慧创软件科技有限公司,10001-15000
Unity3D客户端程序员,http://company.zhaopin.com/CC487373883.htm,上海盛戏网络科技有限公司,15000-20000
Unity程序员,http://company.zhaopin.com/CC336915682.htm,烟台慧创软件科技有限公司,10001-15000
python程序员,http://company.zhaopin.com/CZ141162210.htm,凤瑞奇软件科技（上海）有限公司,6000-12000
IT程序员/软件工程师,http://company.zhaopin.com/P3/CC1956/9252/CC195692522.htm,上海旭诚知识产权代理有限公司,8000-15000
java程序员工程师-松江新城,http://company.zhaopin.com/CZ478467980.htm,上海项山投资集团有限公司,15001-20000
PHP程序员,http://company.zhaopin.com/CC167773521.htm,上海美邸艾广告有限公司,8001-10000
php开发工程师/php程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E6%96%B0%E7%95%8C%E5%8D%8E%E6%AC%A3%E7%89%A9%E8%81%94%E7%BD%91%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC397028910.htm,上海新界华欣物联网科技有限公司,6001-8000
程序员,http://company.zhaopin.com/CZ718296480.htm,上海嘉实房地产发展有限公司,8001-10000
Database Programmer 数据库程序员,http://company.zhaopin.com/CZ610514680.htm,上海百利佳生医药科技有限公司,20001-30000
.Net开发程序员（世界500强知名外企YM）,http://company.zhaopin.com/P2/CC3032/2051/CC303220511.htm,上海伍贤信息技术股份有限公司,8001-10000
php程序员,http://company.zhaopin.com/CZ586541020.htm,上海趣味网络科技有限公司,10001-15000
前端开发程序员,http://company.zhaopin.com/CZ295782610.htm,上海丽正软件股份有限公司,5000-8000
web工程师/PHP开发/软件工程师/程序员,http://company.zhaopin.com/CC644626920.htm,上海御饮商贸有限公司,10500-15500
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CC464874632.htm,上海励能锋科技有限公司,16000-20500
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CC460029139.htm,上海晟锦祥贸易有限公司,15500-21000
web工程师/PHP开发/软件工程师/程序员,http://company.zhaopin.com/CC452770534.htm,上海日尤客网络技术有限公司,10500-15500
系统程序员,http://company.zhaopin.com/P7/CC0005/9556/CC000595562.htm,上海铱力物流有限公司,12000-18000
cocos2dx程序员,http://company.zhaopin.com/CC302647587.htm,上海青露网络科技有限公司,8000-16000
服务器端程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E6%97%A0%E5%86%AC%E4%B9%8B%E5%A2%83%E7%BD%91%E7%BB%9C%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC497932425.htm,上海无冬之境网络科技有限公司,6001-8000
.NET高级程序员/架构师(薪资面议),http://company.zhaopin.com/CC590324225.htm,上海纳诺商务咨询有限公司,8000-15000
c# winform程序员（薪资10k-18k）,http://company.zhaopin.com/CC564388322.htm,上海梵讯网络技术有限公司,10000-18000
资深php程序员,http://company.zhaopin.com/CZ305375930.htm,Atom Markets Limited,8000-16000
.NET程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E7%B1%81%E6%81%A9%E7%94%B5%E5%AD%90%E5%95%86%E5%8A%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC484435026.htm,上海籁恩电子商务有限公司,8000-15000
PHP程序员 包食宿160823,http://company.zhaopin.com/%E6%B2%88%E9%98%B3%E8%8C%B5%E7%89%B9%E6%9C%BA%E7%94%B5%E8%AE%BE%E5%A4%87%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC444637413.htm,沈阳茵特机电设备有限公司,6001-8000
中级JAVA服务端程序员（游戏开发）,http://company.zhaopin.com/CC385313784.htm,上海极意数码科技有限公司,7000-12000
Asp.net程序员,http://company.zhaopin.com/CZ290015780.htm,苏州恩普诺信息科技有限公司,8001-10000
全栈程序员– LAMP,http://company.zhaopin.com/CZ810222430.htm,上海爱客博信息技术有限公司,20000-25000
java程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E5%BE%B7%E6%85%A7%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC349328717.htm,上海德慧信息技术有限公司,6000-10000
unity程序员,http://company.zhaopin.com/CC339941485.htm,杭州优灿科技有限公司上海分公司,12000-20000
.NET程序员,http://company.zhaopin.com/CC478579918.htm,上海文景信息科技有限公司,7000-14000
高级程序员,http://company.zhaopin.com/CZ701539630.htm,上海鑫淳财务管理股份有限公司,20001-30000
ASP.NET程序员,http://company.zhaopin.com/CC428105327.htm,上海财经大学商学院,6001-8000
日本会社直招程序员IOS、PHP,http://company.zhaopin.com/CZ645926280.htm,ビズコネクト株式会社,12000-24000
PHP高级工程师/网站开发程序员,http://company.zhaopin.com/CC343904339.htm,朴言计算机(上海)有限公司,10001-15000
网站程序员,http://company.zhaopin.com/P2/CC2806/3721/CC280637217.htm,上海蓝道广告有限公司,6001-8000
cocos2d-x手机游戏程序员,http://company.zhaopin.com/CC378264832.htm,上海游乎网络科技有限公司,10000-20000
Java程序员（可应届生零基础转行）,http://company.zhaopin.com/CC308786286.htm,上海知位网络科技有限公司,4001-6000
兼职开发程序员,http://company.zhaopin.com/CZ289703280.htm,上海录客智能科技有限公司,6001-8000
SAS程序员实习生,http://company.zhaopin.com/CZ610514680.htm,上海百利佳生医药科技有限公司,4001-6000
UE4程序员/虚幻4程序员,http://company.zhaopin.com/CC479931836.htm,上海写轮智能科技有限公司,15000-30000
UE4程序员（VR游戏）,http://company.zhaopin.com/CC220394928.htm,上海塔人网络科技股份有限公司,10001-15000
虚幻引擎UE4程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E6%B1%87%E8%A7%82%E5%B1%95%E7%A4%BA%E8%AE%BE%E8%AE%A1%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC381930121.htm,上海汇观展示设计工程有限公司,6000-12000
HMI程序员,http://company.zhaopin.com/%E5%93%A5%E4%B9%90%E5%B7%B4%E7%8E%AF%E4%BF%9D%E7%A7%91%E6%8A%80%28%E4%B8%8A%E6%B5%B7%29%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC419488011.htm,哥乐巴环保科技(上海)有限公司,6001-8000
虚幻引擎UE4程序员,http://company.zhaopin.com/CC535047724.htm,上海星米网络科技股份有限公司,15001-20000
高级C++程序员/QT,http://company.zhaopin.com/CZ272915080.htm,上海小海龟科技有限公司,10000-15000
程序员,http://company.zhaopin.com/CZ289703280.htm,上海录客智能科技有限公司,6001-8000
高级JAVA程序员,http://company.zhaopin.com/P2/CC2972/8321/CC297283217.htm,上海紫江（集团）有限公司,10001-15000
php程序员,http://company.zhaopin.com/CC699709323.htm,上海银来投资(集团)有限公司,8000-12000
JAVA高级程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E4%BA%94%E7%A6%8F%E9%80%9A%E4%BF%A1%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC274106926.htm,上海五福通信技术有限公司,5000-10000
UE4程序员,http://company.zhaopin.com/CZ412284720.htm,上海迪歆品牌设计股份有限公司,6001-8000
C#高级程序员（安徽芜湖+住宿+晋升+双休）,http://company.zhaopin.com/CC388868782.htm,安徽贝慕信息科技有限公司,8001-10000
node.js程序员,http://company.zhaopin.com/CZ814074580.htm,上海撷星信息技术有限公司,15001-20000
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CZ272603480.htm,上海岚奇网络科技有限公司,15500-21000
php程序员,http://company.zhaopin.com/CZ420642530.htm,上海合提信息科技有限公司,6000-10000
c++程序员前端棋牌类,http://company.zhaopin.com/CZ287068830.htm,温州乐彩网络有限公司,10001-15000
程序员,http://company.zhaopin.com/CZ791521850.htm,上海达购电子科技有限公司,15001-20000
Web前端程序员（微信小程序）,http://company.zhaopin.com/CZ811379690.htm,上海络翎网络科技有限公司,8001-10000
杨浦区招ReactNative RN前端程序员,http://company.zhaopin.com/CZ727204080.htm,上海赏妆网络科技有限公司,15001-20000
asp.net程序员,http://company.zhaopin.com/CC609916120.htm,上海川远信息科技有限公司,8001-10000
杨浦区口红柜App招IOS前端程序员,http://company.zhaopin.com/CZ727204080.htm,上海赏妆网络科技有限公司,12000-18000
程序员,http://company.zhaopin.com/CZ201668080.htm,上海石大文化传媒有限公司,3000-5000
程序员,http://company.zhaopin.com/P6/CC1318/2545/CC131825450.htm,上海励展展览设计工程有限公司,6000-10000
Clinical Programmer临床程序员-Outsource,http://company.zhaopin.com/CZ000457550D00113359002.htm,上海康德弘翼医学临床研究有限公司,6001-8000
php工程师/php程序员 /网站设计工程师,http://company.zhaopin.com/CC382541032.htm,上海赫办信息科技有限公司,8000-15000
股票看盘软件二次开发程序员（兼职或实习）,http://company.zhaopin.com/CC758632189.htm,上海英久文化传播有限公司,10001-15000
C# 软件开发，程序员,http://company.zhaopin.com/CZ379938430.htm,上海芯巧电子科技有限公司,10001-15000
软件高级程序员,http://company.zhaopin.com/CC304706830.htm,上海贝通智能科技有限公司,5000-10000
资深U3D程序员,http://company.zhaopin.com/CC535047724.htm,上海星米网络科技股份有限公司,20001-30000
同济大学Unity环境开发程序员,http://company.zhaopin.com/CC574741029.htm,上海轩致文化传媒股份有限公司,6001-8000
.net程序员/项目经理/软件工程师,http://company.zhaopin.com/CZ231030630.htm,上海郴邦网络科技有限公司,6001-8000
c#.net开发 程序员,http://company.zhaopin.com/CC145182730.htm,上海格博展览股份有限公司,5000-10000
.net程序员,http://company.zhaopin.com/CZ520501720.htm,上海弗锐登信息科技有限公司,6000-12000
c++程序员,http://company.zhaopin.com/P5/CC1368/4784/CC136847843.htm,上海超澜数码科技有限公司,5000-10000
IOS开发程序员,http://company.zhaopin.com/CC535047724.htm,上海星米网络科技股份有限公司,10001-15000
Java资深程序员（数据系统）,http://company.zhaopin.com/CC664808536.htm,上海亲看慧智能科技有限公司,20001-30000
资深U3D客户端程序员,http://company.zhaopin.com/CZ582444280.htm,上海岳城教育科技有限公司长宁分公司,20001-30000
java程序员,http://company.zhaopin.com/CC458515112.htm,浙江亚通通信科技有限公司,6001-8000
程序员-后端工程师,http://company.zhaopin.com/CC489828330.htm,上海蕊目科技有限公司,8000-15000
PHP程序员,http://company.zhaopin.com/CZ723669080.htm,上海伊纳网络技术有限公司,15000-17000
php程序员,http://company.zhaopin.com/CZ735972080.htm,上海启昂商贸有限公司,8001-10000
IT程序员					,http://company.zhaopin.com/CZ799709480.htm,上海尚境电子商务有限公司,10000-20000
php程序员,http://company.zhaopin.com/CC394768217.htm,上海点醒信息科技有限公司,7000-12000
程序员,http://company.zhaopin.com/CC394768217.htm,上海点醒信息科技有限公司,7000-12000
程序员,http://company.zhaopin.com/CC306558837.htm,台安博睿包装制品有限公司,8001-10000
程序员,http://company.zhaopin.com/CZ649051730.htm,千讯生物科技(上海)有限公司,6001-8000
cocos2dx程序员,http://company.zhaopin.com/CZ671918980.htm,上海月千网络科技有限公司,10001-15000
助理统计程序员应届生/实习生,http://weixin.minisite.zhaopin.com/APPZhiDa/Show/44323813/585d75c9216648b8b743b474ca2c7ac0/pc?from=sou,缔脉生物医药科技（上海）有限公司,2001-4000
高级程序员,http://company.zhaopin.com/P4/CC1356/6833/CC135668338.htm,上海义永商务咨询有限公司,20001-30000
游戏服务器程序员,http://company.zhaopin.com/CZ582444280.htm,上海岳城教育科技有限公司长宁分公司,15001-20000
Cocos Creator游戏客户端程序员,http://company.zhaopin.com/CC540630126.htm,上海微游网络科技有限公司,10000-15000
.net工程师c#程序员,http://company.zhaopin.com/CC353331115.htm,上海智地网络科技有限公司,6001-8000
unity程序员,http://special.zhaopin.com/pagepublish/50863282/index.html,上海宇溪文化传媒有限公司,6001-8000
.net程序员,http://company.zhaopin.com/CC431666017.htm,上海聚算数字科技有限公司,5000-10000
.net程序员,http://company.zhaopin.com/CC784313888.htm,上海鲸高投资管理有限公司,6001-8000
PHP程序员,http://company.zhaopin.com/CZ291132980.htm,上海赤耳科技有限公司,10001-15000
web工程师/PHP开发/软件工程师/程序员,http://company.zhaopin.com/CC391263920.htm,上海莱康信息科技发展有限公司,10500-15500
软件工程师/.net高级程序员,http://company.zhaopin.com/CZ492838730.htm,热商(上海)智能科技有限公司,6000-12000
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CC391263920.htm,上海莱康信息科技发展有限公司,15500-21000
asp.net程序员,http://company.zhaopin.com/CC775598585.htm,上海决也信息技术有限公司,6001-8000
中高级PHP程序员/软件工程师/程序开发,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E8%BF%85%E9%80%9F%E7%BD%91%E7%BB%9C%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC138983346.htm,上海迅速网络信息技术有限公司,6001-8000
C#/.net程序员,http://company.zhaopin.com/CC353331115.htm,上海智地网络科技有限公司,4001-6000
程序员,http://company.zhaopin.com/CZ810141170.htm,上海博厚口腔医院有限公司,8001-10000
